,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
918,2021,November,Friday,Night,Rural,Main Road,Windy,427.9996327434509,1,72,<18,Female,0.1819359826239018,1,Moderate,0,2,Moderate,3,3,23.904849299966944,8854.27214075022,Dry,Speeding,7,31810.06461228667,20125.80024307559,South America,244.47830770703897
925,2001,December,Saturday,Morning,Rural,Main Road,Windy,330.1615682802409,1,51,41-60,Female,0.235986583888788,1,Poor,1,2,Minor,10,0,33.91366286040281,8411.184799740253,Icy,Weather,2,18602.3794248203,44745.35516145418,Asia,3541.02975902096
943,2010,August,Thursday,Evening,Urban,Street,Snowy,307.01056992684454,1,49,18-25,Female,0.0674258162477483,0,Good,2,0,Minor,0,0,55.397318419638125,2954.347118605046,Snow-covered,Weather,2,34274.36141401435,70624.63159313088,South America,419.38503575028847
944,2005,May,Friday,Night,Rural,Main Road,Snowy,125.336644945373,2,101,41-60,Male,0.2232825614912763,1,Moderate,2,1,Severe,3,3,13.653727111735128,1093.8757105567922,Dry,Speeding,9,21798.49657963548,32953.05633325708,South America,943.075572551329
956,2008,August,Sunday,Morning,Urban,Highway,Clear,316.2288208421642,1,113,18-25,Female,0.153378364574649,1,Poor,0,2,Severe,15,2,34.25139152323064,9681.949596131526,Icy,Distracted Driving,4,35118.6267509043,34699.28156500163,Europe,1291.1371236867494
964,2023,August,Saturday,Afternoon,Rural,Highway,Windy,138.48579620159757,1,70,61+,Male,0.1247600958805728,0,Poor,2,2,Severe,3,2,24.568718024362585,8558.411678470673,Dry,Distracted Driving,7,7916.300706940348,45356.011267318805,Europe,703.1879769479619
965,2014,June,Thursday,Afternoon,Urban,Main Road,Foggy,446.2930275841141,4,34,18-25,Male,0.006681601387809,1,Moderate,0,2,Severe,6,1,25.49920840467985,4717.662864486296,Icy,Distracted Driving,1,22240.430507729867,10583.55207765754,Australia,492.7309037237423
978,2019,August,Thursday,Morning,Rural,Street,Rainy,396.3371050224844,2,41,18-25,Male,0.1824065984092831,0,Good,1,2,Minor,2,2,22.73302399343552,5096.3796371716135,Snow-covered,Drunk Driving,6,41858.8368097916,23566.9926587611,Europe,3678.9547592141103
984,2004,June,Sunday,Night,Urban,Main Road,Clear,405.3824113940841,4,93,18-25,Female,0.2317983072606473,0,Good,2,1,Minor,13,1,15.196254655557691,5969.598547134735,Icy,Speeding,1,11485.814715881324,47031.04512478425,Australia,4507.8824808309
989,2000,November,Wednesday,Afternoon,Urban,Highway,Snowy,151.93214782022102,3,66,18-25,Male,0.0599773939483438,0,Good,2,2,Minor,14,3,27.890027866940525,9605.365469648124,Wet,Distracted Driving,1,36771.55244201836,19027.434422806007,Europe,4435.332360540355
993,2014,May,Saturday,Afternoon,Urban,Main Road,Clear,164.59321768046632,4,38,41-60,Female,0.1671943872422208,1,Good,1,0,Severe,14,2,16.25411305865839,448.58731371448016,Wet,Drunk Driving,7,22333.83271261594,51851.04592609634,Australia,1167.1744094044886
1045,2021,November,Sunday,Evening,Urban,Street,Snowy,292.7176485320824,4,114,<18,Male,0.1997884111985583,0,Good,2,2,Severe,15,0,46.17413274699117,8722.601616391681,Snow-covered,Drunk Driving,3,17940.9559565359,51829.19870752987,South America,3029.25710740111
1069,2009,December,Thursday,Evening,Rural,Highway,Clear,231.5005228174992,4,59,61+,Male,0.0287120398734712,1,Good,0,2,Moderate,0,0,53.492781504530775,4983.582341903401,Wet,Mechanical Failure,1,6756.003922694233,44602.8534562494,South America,2763.532119327241
1078,2013,June,Tuesday,Evening,Urban,Main Road,Windy,69.33110050600511,4,45,18-25,Female,0.2014333190084391,1,Poor,2,1,Severe,19,1,30.51116467140095,4255.24248980651,Wet,Weather,9,23172.905543556724,78776.26169108081,North America,499.0451688557552
1090,2012,January,Monday,Evening,Urban,Main Road,Snowy,394.691494930437,2,100,<18,Female,0.1481033088868476,1,Good,0,2,Moderate,18,3,8.279665265530408,4402.080544105249,Icy,Drunk Driving,3,12022.799185053109,7777.311685855459,Asia,4370.541177147465
1103,2012,October,Wednesday,Night,Rural,Street,Foggy,310.7298735945017,4,30,18-25,Female,0.2237320871050181,1,Good,2,1,Minor,3,4,49.39649068849465,6328.875476194623,Icy,Speeding,5,35558.52389690693,62044.67893424461,North America,3587.624566613268
1109,2012,May,Tuesday,Morning,Urban,Main Road,Rainy,392.7432970289814,3,40,18-25,Male,0.1051596951115592,1,Poor,0,1,Severe,14,0,13.308645930617368,5280.508601265661,Icy,Distracted Driving,8,11654.054579121448,54779.618400598585,Asia,1771.9519092257754
1116,2019,February,Sunday,Morning,Urban,Main Road,Clear,247.4450362197068,1,96,61+,Female,0.1516372451624129,1,Moderate,1,1,Moderate,16,3,7.1550143092647644,1725.8530659859816,Snow-covered,Distracted Driving,2,6642.219160762997,26365.52032076651,Europe,3761.589178551078
1123,2004,May,Tuesday,Morning,Rural,Main Road,Rainy,372.54145745512926,4,30,61+,Female,0.0546415580439152,0,Poor,1,0,Minor,6,2,36.66159215077996,3870.737766964545,Dry,Drunk Driving,0,23927.316974299145,71343.39571179656,Australia,4640.601500797923
1125,2003,September,Thursday,Afternoon,Rural,Main Road,Snowy,368.7692714248374,3,80,41-60,Female,0.1524825029734129,0,Moderate,2,2,Minor,4,4,56.76202028597612,8744.365767970801,Icy,Weather,8,15614.444480970777,2028.9865797414104,Asia,4982.049924592695
1135,2016,October,Saturday,Morning,Urban,Main Road,Snowy,112.90250929526762,1,68,<18,Female,0.0127179537794235,1,Moderate,0,2,Severe,11,0,26.29537251772221,6262.227193409616,Dry,Mechanical Failure,4,43083.82019010707,91086.06979496892,North America,4414.840118912373
1144,2001,October,Thursday,Afternoon,Rural,Highway,Snowy,201.23160986026147,4,113,26-40,Female,0.14664968399419,0,Poor,2,1,Minor,15,2,28.13536346923409,1014.8950933608916,Dry,Distracted Driving,1,17056.66845034557,36235.5607909507,Australia,1907.8017210087185
1152,2011,August,Wednesday,Night,Urban,Street,Foggy,397.7190545962872,1,69,26-40,Female,0.2128680522211938,1,Moderate,0,0,Minor,19,1,34.82587822058723,8883.757571472179,Snow-covered,Mechanical Failure,7,7922.246175457203,56711.13372498564,North America,429.742382853615
1173,2020,January,Saturday,Night,Urban,Street,Windy,147.94529203125674,3,113,<18,Male,0.2291346447530367,1,Poor,0,1,Minor,5,3,47.213032563293474,7197.107242265406,Icy,Drunk Driving,4,28782.71345502932,67765.8592568101,Asia,1021.455581397493
1176,2017,January,Friday,Morning,Rural,Street,Foggy,412.4468852035253,3,45,<18,Female,0.125436009627423,1,Poor,2,0,Minor,4,0,5.76015064435822,5415.818120627663,Wet,Speeding,0,28126.57722374258,23602.75745394286,North America,4147.303263184793
1180,2004,October,Sunday,Afternoon,Urban,Highway,Rainy,381.8691691106868,4,90,26-40,Male,0.1043835539830014,1,Poor,0,1,Minor,7,0,42.134742029179904,273.47951118763274,Dry,Drunk Driving,9,8214.641312545093,90046.91482690272,Australia,4302.572856674338
1190,2008,December,Monday,Night,Rural,Highway,Foggy,188.15175897176425,1,62,41-60,Female,0.0091607183702594,0,Good,1,0,Minor,5,0,36.1429136708212,6425.944519393665,Wet,Distracted Driving,9,31417.88273189732,68887.83283868499,North America,4850.022552024164
1214,2011,April,Friday,Evening,Urban,Main Road,Foggy,75.17878379491574,2,82,<18,Male,0.0773931237850464,0,Moderate,1,0,Moderate,15,4,34.1082121655603,3485.9736513001053,Icy,Drunk Driving,6,34284.91033174655,48947.988502216176,Europe,3653.2153511054216
1231,2005,July,Sunday,Afternoon,Rural,Street,Clear,52.85536487853865,1,100,<18,Female,0.0770954577319903,0,Good,1,2,Moderate,7,3,48.89986730919161,4347.049949273993,Dry,Drunk Driving,5,2602.614270999853,55445.3830305556,Asia,4773.790773215373
1235,2019,December,Sunday,Evening,Urban,Highway,Clear,460.1317031368322,3,60,26-40,Female,0.0789575267247242,0,Good,0,2,Moderate,16,3,11.248654687951962,7016.3120435983365,Icy,Weather,2,15076.136525273096,19749.453466002426,North America,701.0583483634493
1236,2014,September,Wednesday,Evening,Rural,Street,Snowy,163.37496915531074,2,30,26-40,Male,0.1890677603064034,1,Poor,0,1,Minor,6,3,39.12729683796791,7885.607139544766,Icy,Speeding,0,13803.535204221502,77238.05891931975,Australia,1613.9408771973654
1241,2008,December,Wednesday,Morning,Rural,Street,Rainy,327.76600019355106,3,79,41-60,Female,0.0478840324581524,1,Moderate,0,0,Minor,18,0,21.19889391747031,5945.121956605627,Wet,Speeding,1,14340.7442634752,74951.73881756388,Australia,540.4811548484794
1248,2024,June,Thursday,Morning,Rural,Highway,Snowy,247.2838847059192,1,77,61+,Female,0.1962968941958657,1,Poor,2,0,Severe,17,0,58.19239649830434,7263.114603059381,Snow-covered,Speeding,8,33048.74605016029,80366.089917722,Australia,1796.1931224293332
1259,2022,July,Wednesday,Evening,Rural,Street,Snowy,110.5019653383749,1,63,61+,Female,0.1597404821066888,1,Moderate,0,0,Minor,14,1,37.187197775867546,1424.7468651007896,Wet,Distracted Driving,8,7572.287792923097,53525.88699923461,North America,4350.624978640068
1263,2019,December,Wednesday,Afternoon,Rural,Main Road,Snowy,463.2148785426033,4,83,61+,Male,0.0965019360880079,0,Moderate,0,0,Moderate,6,3,53.36393647433043,5265.740997336444,Dry,Drunk Driving,5,38534.255181068,81746.08991174608,Australia,4593.553564155351
1273,2016,December,Saturday,Night,Rural,Street,Clear,156.14765720027253,2,36,26-40,Female,0.1542883669834205,1,Moderate,2,0,Moderate,5,4,58.28998498114055,9137.446478000436,Dry,Mechanical Failure,4,44632.97792241011,86776.08962743141,Australia,1260.6403643093815
1276,2004,April,Friday,Evening,Rural,Street,Snowy,98.8715149176334,3,98,41-60,Male,0.078506960107118,0,Good,1,0,Moderate,8,3,32.135209871217484,3138.141957907411,Dry,Drunk Driving,7,35625.48450636952,55947.86633676008,South America,2670.246158032868
1284,2017,April,Thursday,Morning,Urban,Main Road,Rainy,71.13712490048565,3,96,18-25,Female,0.0741809937372638,0,Good,1,0,Minor,19,1,54.77785708123962,3700.3528906207466,Snow-covered,Weather,0,1540.9099210529891,86729.49453368303,North America,3147.039295392015
1300,2006,December,Monday,Morning,Urban,Street,Foggy,367.9637918368744,4,79,26-40,Female,0.05522013578202,0,Good,2,1,Severe,12,3,58.461664386698445,5835.0490695874405,Snow-covered,Weather,1,27569.317081527974,77197.38132824785,Australia,1861.9932606593936
1304,2024,November,Friday,Night,Urban,Highway,Clear,389.1806076982382,1,100,26-40,Female,0.1900371194032421,0,Moderate,2,2,Severe,2,0,43.60292584555355,1339.6759285221756,Snow-covered,Speeding,8,35698.26026205821,73923.79330724111,Asia,39.636802330660565
1312,2024,April,Saturday,Afternoon,Rural,Main Road,Rainy,310.6389956535673,3,102,18-25,Male,0.1916786466858062,1,Poor,1,2,Minor,13,3,46.55698002698982,1387.9937663892808,Wet,Weather,6,9595.005935425155,83426.65900426963,North America,1158.523811335364
1322,2007,December,Monday,Afternoon,Urban,Main Road,Windy,183.33572637002044,4,81,61+,Female,0.0101798101313394,0,Moderate,2,0,Moderate,2,3,18.20092000297988,7912.300865701174,Dry,Weather,8,11177.99361279816,68245.01378849587,Europe,2790.7854389847766
1335,2007,April,Wednesday,Afternoon,Rural,Street,Foggy,172.69873023623234,2,36,61+,Female,0.0074100450595869,1,Moderate,1,1,Severe,10,2,19.84464815764551,8434.027273905645,Icy,Distracted Driving,7,31652.031229152097,92978.05535954432,Europe,4017.4176942226486
1342,2016,July,Saturday,Morning,Urban,Highway,Snowy,355.63428805648,2,118,<18,Female,0.2329670454838071,0,Poor,0,0,Severe,7,0,57.33865239488743,8791.823879910438,Snow-covered,Speeding,8,12433.555361939245,97631.44151663718,Australia,1864.304282036828
1364,2000,April,Thursday,Night,Rural,Main Road,Clear,91.19474672481915,4,35,61+,Female,0.018351924095969,1,Poor,2,2,Severe,6,1,5.365996981744004,1641.0548976118484,Wet,Speeding,5,27932.6811473899,70448.51785983912,North America,1370.7151727870726
1365,2008,February,Friday,Afternoon,Urban,Highway,Snowy,153.85033132050063,4,75,<18,Female,0.0550202697258543,0,Poor,2,1,Moderate,13,2,15.875263666469229,9981.799799477263,Snow-covered,Distracted Driving,9,7002.9890142784825,16817.96113669788,Australia,2227.854595516573
1370,2011,January,Tuesday,Evening,Urban,Highway,Windy,161.0560892002759,3,77,26-40,Female,0.1095724402821991,1,Moderate,2,2,Severe,17,2,12.46991169642182,3007.454801818407,Dry,Drunk Driving,4,2070.6965910722693,58882.77455983424,Europe,4880.01366365
1388,2000,July,Wednesday,Night,Urban,Street,Rainy,258.5680125700005,4,95,61+,Female,0.0647917235701894,0,Poor,2,2,Severe,3,0,41.96549498638602,2910.6004713181696,Dry,Mechanical Failure,8,36951.94987580171,4830.892026653519,Europe,1867.046523129164
1390,2024,May,Wednesday,Morning,Urban,Street,Foggy,250.308666631257,4,94,<18,Female,0.0062575131981942,0,Good,0,2,Minor,6,0,37.88657813696356,4242.758128994436,Icy,Distracted Driving,0,32025.709975778216,71146.0863513735,North America,624.2476345500755
1392,2013,May,Tuesday,Afternoon,Urban,Main Road,Windy,421.587196172072,3,66,41-60,Male,0.1316939929814203,0,Good,2,2,Moderate,10,0,58.60047923837325,5976.481060898066,Dry,Drunk Driving,3,39332.28146723669,64896.18683949251,Europe,2055.847523683052
1394,2011,February,Tuesday,Evening,Urban,Main Road,Snowy,155.6529184769879,3,85,<18,Female,0.1943532150625652,1,Good,1,1,Moderate,8,0,42.79357435096194,7798.806740580951,Wet,Weather,5,39431.08602452387,28082.876034791854,Europe,2409.549182218288
1401,2005,April,Sunday,Evening,Urban,Main Road,Clear,288.2204350095401,3,103,61+,Female,0.014262617621172,1,Good,2,1,Moderate,12,4,42.92659964201098,2543.399682507876,Snow-covered,Speeding,4,15116.899459433074,37134.373199922375,North America,4139.174413403971
1414,2015,October,Sunday,Evening,Rural,Main Road,Foggy,302.4851636882456,3,95,<18,Male,0.0055970052260169,0,Moderate,0,2,Moderate,14,3,50.96512442286936,6136.384476588785,Snow-covered,Distracted Driving,3,32011.14584602542,56293.83499197522,Asia,3878.1336533140234
1424,2018,August,Saturday,Morning,Urban,Highway,Windy,382.5937587198235,3,58,41-60,Male,0.173080565972236,1,Moderate,0,1,Minor,9,1,18.19309039662582,4891.678781249298,Snow-covered,Mechanical Failure,5,11992.624166362037,84225.7620353909,Europe,1077.7939097735384
1434,2015,April,Wednesday,Evening,Rural,Main Road,Snowy,242.52247703542128,4,71,41-60,Female,0.1441744239104874,0,Good,2,2,Minor,14,3,40.57016358749511,2453.818605848513,Snow-covered,Speeding,9,47313.453875330655,98951.89602385066,Europe,2557.370728706927
1481,2013,November,Monday,Afternoon,Rural,Highway,Windy,154.95593141942007,1,112,<18,Male,0.128047577371585,0,Moderate,1,0,Moderate,10,4,19.46821930908079,9321.864479240272,Wet,Weather,3,2631.4434983517667,26012.27904821253,North America,2405.4819719227844
1498,2024,February,Monday,Evening,Rural,Street,Snowy,388.5233224571545,3,52,26-40,Female,0.2345046447818067,1,Good,2,1,Severe,1,1,40.04137674791115,7157.566709668257,Wet,Distracted Driving,3,23686.729139927185,1585.6001639515755,Australia,4011.30565423032
1502,2000,October,Thursday,Evening,Urban,Highway,Rainy,348.85919285781284,3,59,18-25,Female,0.0837678482003777,1,Moderate,1,2,Minor,17,0,35.13508720455199,7757.12047321652,Dry,Mechanical Failure,4,6147.066320647312,14055.546093327252,North America,3622.004847157169
1533,2004,September,Tuesday,Morning,Urban,Main Road,Snowy,407.8743134026421,4,82,26-40,Male,0.0775858522959728,1,Moderate,1,1,Severe,2,3,30.5261713472419,4531.041585208413,Icy,Mechanical Failure,0,11747.618928686472,85399.38469007389,Europe,575.1951378828501
1544,2010,August,Monday,Evening,Urban,Highway,Rainy,451.4926267807287,4,106,41-60,Female,0.1808843418186616,1,Good,0,1,Moderate,7,3,38.882737492998736,5178.940690698048,Dry,Weather,8,7572.81178614407,25637.64725534381,Europe,3065.17175457279
1549,2018,September,Friday,Morning,Rural,Main Road,Snowy,269.1839709984955,1,87,41-60,Female,0.2435812276914615,0,Good,2,2,Severe,7,2,27.13825305667648,525.2110439952226,Snow-covered,Drunk Driving,3,48318.72734495273,99895.26917307428,Asia,1074.6767160606598
1562,2006,August,Monday,Night,Urban,Street,Foggy,314.72554486089365,4,82,41-60,Male,0.0367769454960489,0,Poor,0,1,Moderate,13,3,42.1836244069624,1127.313667098501,Dry,Drunk Driving,8,48455.69632980194,76437.23829313325,Europe,623.9492488000277
1564,2004,August,Wednesday,Evening,Urban,Street,Clear,170.57139892378314,3,32,18-25,Male,0.0814314517829536,1,Poor,2,0,Severe,2,1,54.613192910127495,225.1534674234362,Wet,Distracted Driving,7,1457.13142451845,39125.66474782248,Asia,4778.2133942951095
1569,2003,May,Wednesday,Morning,Urban,Street,Clear,338.4346940275967,4,72,<18,Male,0.201606583939204,1,Good,2,0,Moderate,8,3,23.754790511639087,1075.351519434384,Dry,Speeding,3,34392.99729188954,33004.26995499257,North America,623.8302010666042
1581,2005,July,Wednesday,Evening,Rural,Main Road,Clear,436.0251798105973,1,83,<18,Male,0.0025111745749843,1,Moderate,1,2,Minor,13,4,49.97306280368408,5571.746184060969,Snow-covered,Speeding,4,11741.448614958575,84784.64385072578,South America,2051.97826651476
1593,2006,October,Tuesday,Night,Rural,Main Road,Snowy,182.98944109209276,3,56,26-40,Female,0.1460712341158535,1,Poor,1,1,Minor,10,2,5.723931221139931,6982.824082112763,Dry,Weather,9,4509.262490936437,79730.6433550532,Asia,2132.308387748826
1596,2006,July,Saturday,Afternoon,Rural,Street,Foggy,373.1714880796875,2,100,61+,Female,0.1800832218666971,1,Good,2,0,Minor,15,4,5.987795945612203,9209.241555652205,Snow-covered,Distracted Driving,8,31364.93361586013,9836.54399658687,Europe,3491.5184357642606
1605,2016,March,Monday,Afternoon,Rural,Street,Snowy,80.42309542303859,1,56,26-40,Male,0.1953304166025471,1,Moderate,2,2,Severe,2,2,17.688702761999323,2171.2582493478267,Snow-covered,Distracted Driving,2,39733.72101518877,53343.60586786169,South America,4938.5979261368175
1633,2009,August,Wednesday,Night,Rural,Main Road,Rainy,220.05466021728213,2,109,26-40,Female,0.1185062089153354,1,Moderate,1,0,Severe,1,4,13.833311068307058,7162.278036140554,Dry,Speeding,8,24057.83760054339,66775.49601997048,North America,3536.949052685428
1641,2014,June,Tuesday,Evening,Rural,Highway,Snowy,267.2298352812775,4,47,<18,Female,0.2441234803880016,0,Good,0,0,Severe,10,1,7.734072572060715,2943.851301917057,Dry,Drunk Driving,0,40582.34002464316,7995.896016525192,Asia,1997.3861367284796
1647,2001,July,Friday,Morning,Rural,Street,Windy,354.52113607995443,3,82,<18,Female,0.1403190988063955,1,Moderate,2,2,Minor,15,0,22.17415923375346,4237.484210638078,Dry,Distracted Driving,9,25751.82614255685,73335.89377037055,South America,2011.3160609459933
1648,2018,April,Monday,Night,Rural,Street,Clear,270.9270152263562,3,49,61+,Male,0.1937767010768392,0,Good,1,0,Moderate,14,3,29.01299876663425,2573.1161414908006,Dry,Speeding,3,31105.806752135697,33923.83370158359,North America,4687.098689651707
1657,2015,March,Thursday,Evening,Rural,Main Road,Snowy,496.986098484153,4,89,<18,Female,0.0689239544995458,1,Poor,0,1,Moderate,12,2,47.38786493907042,6716.637947035406,Snow-covered,Weather,4,30065.221037208357,42858.35219943374,Australia,1008.9679787917248
1658,2015,January,Tuesday,Afternoon,Rural,Main Road,Foggy,289.7238599495327,1,63,26-40,Male,0.210721512312817,0,Poor,1,0,Moderate,12,1,58.592411566352965,5961.812969082424,Wet,Weather,2,39037.81301902043,3108.5807275983066,Europe,715.0413703358911
