,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
873,2000,May,Tuesday,Afternoon,Rural,Main Road,Clear,135.98689146098525,3,89,41-60,Female,0.0206142569852894,0,Good,0,0,Severe,6,3,21.75129084289382,4158.74358365278,Wet,Drunk Driving,9,7066.124097404086,92282.1427827936,South America,130.441710971791
876,2007,August,Sunday,Night,Urban,Street,Windy,128.1528151121708,1,73,61+,Female,0.1817728591840324,0,Good,1,1,Severe,19,2,10.639488566974704,9775.505995378133,Snow-covered,Speeding,8,37079.67680916303,74988.73904738718,Europe,3074.8451734349783
885,2011,February,Thursday,Morning,Urban,Main Road,Rainy,306.736526605695,3,90,41-60,Male,0.0387319382280111,0,Good,0,2,Moderate,12,2,28.09286638031292,7179.459438856639,Snow-covered,Mechanical Failure,6,29051.639091308018,81183.03219191659,Asia,2556.4673800026194
897,2023,December,Thursday,Evening,Urban,Highway,Foggy,238.2224606795258,3,78,<18,Male,0.0205161814985659,0,Moderate,1,0,Severe,4,4,36.724849924172354,4727.348175254142,Icy,Drunk Driving,3,33128.380887728985,91201.86389064498,Asia,1119.6183068697546
899,2022,May,Tuesday,Evening,Urban,Main Road,Rainy,378.5860398247417,4,99,61+,Male,0.1509968427007766,1,Moderate,0,0,Minor,13,4,15.460700342295633,8175.565662505759,Wet,Drunk Driving,8,33923.71439254058,46028.2378754769,Asia,2576.969880870327
907,2017,September,Thursday,Morning,Urban,Street,Rainy,472.3677964772921,4,94,41-60,Male,0.0197987997726739,1,Moderate,1,0,Moderate,7,1,33.94481812086877,2280.723642033885,Dry,Drunk Driving,9,29868.125200195107,37494.24325815288,North America,3882.941001236122
920,2003,May,Tuesday,Night,Urban,Main Road,Snowy,191.18584477295917,2,82,26-40,Male,0.084454632435737,0,Good,1,1,Moderate,13,1,5.228404868993982,6290.682979750359,Wet,Speeding,8,41110.95860418696,5050.35062287215,Australia,3022.0546453299075
926,2018,March,Friday,Morning,Urban,Street,Foggy,180.11988061088348,4,74,<18,Male,0.0657875414809462,1,Good,1,2,Minor,11,3,39.025920126245865,2210.4334898520083,Snow-covered,Weather,1,36703.6170042349,66455.98582649659,Australia,4228.176473419828
937,2003,August,Sunday,Evening,Rural,Highway,Foggy,475.7875300540715,1,89,18-25,Female,0.0018922938089906,0,Moderate,0,2,Severe,13,3,18.002063112698956,6823.642518462807,Dry,Weather,3,28308.03042109884,14424.61082918615,North America,3084.33287948232
946,2016,December,Friday,Morning,Urban,Highway,Clear,154.0743204083434,2,95,26-40,Female,0.1217311325754829,0,Moderate,1,1,Minor,15,4,26.66128251598682,3617.7042851463457,Dry,Drunk Driving,4,49410.43314464875,98652.64091713536,Europe,4755.752880070387
951,2021,October,Sunday,Afternoon,Urban,Main Road,Snowy,156.5479807766771,1,69,61+,Male,0.23687024312383,1,Good,2,0,Moderate,12,1,25.663929398810364,9272.938489391305,Wet,Weather,5,2356.514756745478,16983.6992062633,Asia,3945.749738873296
952,2016,October,Tuesday,Afternoon,Urban,Highway,Rainy,80.87542259166204,4,110,26-40,Male,0.0891449232699858,1,Poor,0,0,Moderate,0,2,47.14392654114696,4761.053818798739,Dry,Drunk Driving,9,15759.053096534615,48064.03976903751,South America,923.6707842633788
954,2014,January,Wednesday,Afternoon,Rural,Highway,Rainy,222.2924211715911,4,44,18-25,Male,0.1073149593897551,0,Moderate,2,1,Minor,6,4,46.6618085282636,668.7904546964114,Dry,Speeding,3,9297.041874295985,86563.56939771565,South America,510.88619536564056
983,2019,September,Wednesday,Morning,Rural,Street,Rainy,440.9047329072312,2,110,41-60,Male,0.0480052718309726,0,Moderate,0,0,Minor,10,2,32.2458081870807,667.6824505313754,Snow-covered,Drunk Driving,2,39551.763115014175,84974.64776018608,Europe,2964.2656678448143
1020,2008,July,Monday,Evening,Rural,Highway,Windy,136.02989788474446,3,85,61+,Male,0.1748223101236178,0,Poor,1,2,Moderate,14,0,50.10116603752384,7399.571481328106,Icy,Drunk Driving,0,37785.79836772797,83592.94030219756,Europe,2451.1046799486435
1032,2020,February,Monday,Night,Rural,Street,Windy,144.95502538480224,3,42,<18,Male,0.2457103065973542,0,Moderate,1,1,Minor,19,1,22.81770596182797,892.7742062010623,Wet,Distracted Driving,4,30572.663857531985,79610.86198373672,North America,2857.857698447626
1042,2003,July,Tuesday,Night,Rural,Main Road,Foggy,147.08437034976248,3,89,18-25,Male,0.1646438720961193,1,Good,2,2,Minor,8,4,10.07633836959432,1241.1941247852144,Snow-covered,Weather,9,49108.59440406425,53800.36098887874,North America,2288.483974428104
1053,2006,March,Monday,Afternoon,Urban,Highway,Rainy,413.6196123118667,4,103,<18,Female,0.2166682767104013,1,Good,0,2,Severe,10,1,51.58325750302414,5922.216459540863,Dry,Distracted Driving,3,38342.0971412847,87790.42389929769,North America,4882.101006723299
1061,2007,March,Thursday,Afternoon,Rural,Street,Clear,365.8412582046432,4,114,61+,Female,0.2449365289140118,0,Good,0,1,Moderate,6,2,57.31900292109788,4463.874264360618,Dry,Speeding,2,40195.12210400279,55350.19003383306,Australia,2565.8005057554738
1081,2009,August,Tuesday,Evening,Urban,Street,Rainy,97.61961812620952,2,33,41-60,Female,0.0267350050536486,1,Moderate,2,2,Moderate,1,0,53.60227216282101,1352.1507083352583,Icy,Drunk Driving,0,40345.72858603112,66761.71456530738,North America,4428.858417769241
1082,2000,February,Monday,Night,Rural,Main Road,Foggy,85.44736255441674,1,41,61+,Male,0.1322134529070761,0,Good,1,2,Minor,11,1,14.473130629184189,7040.049575936142,Wet,Weather,5,44239.49982584295,1836.321548872088,North America,2901.137630705381
1093,2000,June,Sunday,Evening,Urban,Main Road,Clear,314.93313522461744,1,93,26-40,Female,0.1609262794022936,0,Moderate,2,0,Minor,4,4,20.942505875387287,6311.911849106449,Snow-covered,Distracted Driving,7,2071.5962709661417,67146.60926525986,Asia,677.2437605834518
1094,2022,June,Saturday,Morning,Urban,Highway,Snowy,424.1051053760272,1,81,<18,Male,0.0943294242543889,1,Poor,0,2,Minor,4,3,40.54509616780018,847.8036578857283,Dry,Speeding,0,36988.27315921484,41096.88302906464,Europe,85.7136718231737
1095,2017,March,Sunday,Night,Urban,Main Road,Foggy,93.89368516526926,3,69,<18,Male,0.1053476415757908,0,Moderate,2,1,Moderate,1,4,27.307485543530447,5347.496223616273,Dry,Distracted Driving,2,8227.954648723862,67158.11785591066,Europe,2024.304691482675
1104,2012,November,Wednesday,Morning,Rural,Street,Snowy,476.0204978699953,4,77,41-60,Female,0.1944911856466874,0,Moderate,2,2,Moderate,11,3,36.16005215492334,3702.507735812302,Snow-covered,Mechanical Failure,8,18270.65687540268,12713.907605029708,Asia,1251.8846552666864
1108,2021,September,Saturday,Afternoon,Urban,Street,Foggy,159.58807506376377,4,73,61+,Female,0.0630943667895904,1,Good,1,0,Moderate,15,3,13.117112496774809,4277.843417110771,Snow-covered,Weather,2,8264.391017500893,4082.043446726532,Europe,1223.684542640555
1110,2015,December,Sunday,Night,Urban,Street,Foggy,255.85051269235367,1,60,<18,Female,0.0991402516854688,1,Good,0,2,Minor,15,0,28.42854245212928,9293.37660544287,Dry,Weather,5,36619.45581187619,64873.11395608786,North America,3194.319111273216
1132,2021,February,Sunday,Afternoon,Urban,Street,Windy,414.3252061802119,4,81,41-60,Male,0.2432133658033152,1,Poor,0,0,Moderate,8,4,49.87441330707667,7268.226053413467,Icy,Speeding,0,6040.867604167453,95383.95804640529,South America,4266.206734876598
1133,2010,September,Wednesday,Evening,Rural,Highway,Rainy,422.84463309243966,3,48,<18,Male,0.1211655076315975,1,Moderate,0,2,Minor,14,0,30.83358207519959,3092.41070144402,Wet,Speeding,6,32226.85975348721,72347.79518882584,South America,3483.676097191602
1142,2001,November,Thursday,Evening,Rural,Highway,Foggy,102.42140542076146,3,65,18-25,Female,0.1742320016812094,1,Moderate,2,2,Severe,5,3,6.340113330085301,8846.403879765465,Dry,Distracted Driving,1,14279.997302154745,70827.65316480832,South America,3128.4187107423945
1154,2009,October,Sunday,Night,Rural,Main Road,Foggy,173.7449316261177,4,56,26-40,Male,0.0044978316530026,1,Poor,2,0,Severe,6,2,16.033082197536082,833.4493171364501,Icy,Mechanical Failure,9,37974.06867695505,28077.994955279755,Australia,760.9395076979238
1160,2022,November,Wednesday,Night,Rural,Street,Windy,484.9428005735138,2,68,41-60,Female,0.1032618759286284,1,Moderate,0,2,Severe,5,3,26.382609147974,4196.6677254887445,Snow-covered,Mechanical Failure,2,17533.122361454498,24219.192564104447,South America,4820.470196965679
1166,2006,April,Tuesday,Evening,Urban,Street,Rainy,148.19308550395982,3,31,<18,Male,0.1804252191443702,1,Poor,2,0,Severe,19,1,20.869906775126093,1280.326832998311,Snow-covered,Mechanical Failure,9,40518.06651259944,47477.98226725902,North America,3178.4477878678395
1179,2017,February,Tuesday,Morning,Rural,Street,Clear,157.7032989852825,1,106,<18,Female,0.1080469401790696,0,Moderate,2,0,Minor,1,3,23.91075758472056,2063.5061773395328,Wet,Speeding,4,36513.13050764992,79315.74903383262,Australia,1605.559048202311
1182,2003,December,Friday,Afternoon,Rural,Street,Foggy,368.0140692561274,4,114,18-25,Male,0.1309375194946787,0,Good,2,1,Minor,7,0,14.693014900596202,2574.213129740847,Icy,Weather,7,6470.147939168645,36306.75784154932,Australia,2338.919611975449
1185,2019,December,Sunday,Afternoon,Rural,Main Road,Snowy,285.89464357099246,3,85,<18,Male,0.0821395663502676,0,Good,2,0,Severe,19,1,7.501631000892143,1249.0419903263737,Dry,Distracted Driving,3,22497.44995538883,28901.288464987945,Australia,1558.1486203204645
1208,2022,April,Sunday,Afternoon,Urban,Street,Snowy,64.93245966351586,3,97,41-60,Female,0.2350516113274464,1,Moderate,2,2,Minor,5,4,48.68207722244732,1784.6587109452232,Icy,Drunk Driving,5,28779.60299023012,72487.64508761858,South America,3597.844654358101
1209,2008,January,Sunday,Morning,Rural,Highway,Clear,390.68424422858885,3,51,26-40,Male,0.0987482487540661,0,Poor,2,2,Moderate,1,4,27.916390276967263,3913.132993302837,Wet,Speeding,2,25849.78501682993,83673.20125345729,Australia,4459.328529650533
1215,2005,October,Monday,Evening,Rural,Street,Windy,211.57026997800003,4,61,18-25,Male,0.0756574617718817,0,Moderate,1,1,Severe,0,0,27.92748594472685,5045.487464873243,Snow-covered,Weather,0,1372.765437177421,1909.1312335976183,North America,301.18723503015053
1222,2015,July,Tuesday,Evening,Urban,Street,Rainy,114.81011245320882,2,97,18-25,Female,0.1344171179656344,1,Poor,1,2,Minor,5,0,50.5051347924884,6041.566640491131,Icy,Distracted Driving,1,13637.38792119423,7403.250018215293,Australia,3063.3387412940738
1242,2005,May,Thursday,Morning,Urban,Main Road,Foggy,456.81292865285127,1,40,18-25,Male,0.000256384941408,0,Good,0,2,Moderate,18,1,36.1551335309874,561.407054183253,Icy,Drunk Driving,7,25004.518457222664,37665.16934027318,Europe,4630.1923308511705
1274,2007,August,Wednesday,Evening,Rural,Main Road,Windy,393.13126313238655,4,58,18-25,Female,0.0134071233007342,0,Good,1,2,Severe,0,0,41.347556326233,1579.261909986279,Dry,Distracted Driving,2,19231.59853948638,32928.509060581986,North America,1934.7776295506176
1277,2005,March,Tuesday,Night,Rural,Street,Snowy,258.20679916003985,3,57,<18,Female,0.0563842251313341,0,Moderate,2,2,Moderate,3,2,36.89236225639407,6998.150522247621,Dry,Drunk Driving,4,15063.366823436276,29684.665559166275,Europe,1668.5995934481875
1282,2001,June,Friday,Afternoon,Rural,Main Road,Foggy,454.64246842234974,1,46,26-40,Male,0.183843823914301,0,Good,1,2,Moderate,16,1,29.97738144411119,8617.591690529714,Wet,Mechanical Failure,9,15739.32077974336,64583.17361385713,North America,4440.838465438159
1289,2018,May,Thursday,Afternoon,Urban,Main Road,Foggy,113.52070938109702,1,88,18-25,Male,0.0606510351258471,0,Poor,0,0,Moderate,4,1,8.698438007980817,8411.08328712971,Icy,Distracted Driving,4,36735.19716113975,17644.983947651574,Asia,3870.9079363349792
1292,2000,May,Saturday,Afternoon,Urban,Street,Rainy,150.29084269274784,1,79,26-40,Female,0.1411533778166572,1,Good,2,0,Moderate,6,3,56.280002126795566,7345.042337273832,Wet,Distracted Driving,1,47219.17795343351,18397.279416395017,South America,4335.820969913764
1295,2020,May,Saturday,Evening,Rural,Main Road,Windy,479.1120317427004,1,33,<18,Female,0.0135439892948747,0,Poor,1,1,Minor,10,4,34.81180752140258,3181.339580234597,Snow-covered,Distracted Driving,7,46531.71847610377,91260.3073200859,Asia,1346.1486422757357
1301,2010,October,Thursday,Afternoon,Urban,Street,Rainy,191.03637435319493,2,89,41-60,Male,0.1508980717722942,0,Poor,1,1,Moderate,14,2,33.146919887318695,4915.192131964126,Dry,Distracted Driving,0,22835.91407253677,37971.01847532021,Europe,1666.471473997155
1317,2007,July,Tuesday,Evening,Urban,Main Road,Clear,194.2567650063201,1,61,61+,Female,0.21647992382772,1,Moderate,1,2,Minor,4,0,50.96608811473964,1577.1608641558057,Dry,Speeding,9,10435.908329158105,30130.102031078783,South America,1543.576558879555
1338,2015,May,Thursday,Afternoon,Urban,Main Road,Snowy,93.1539814119774,1,71,<18,Female,0.0495745100358385,1,Good,2,1,Minor,4,2,52.37287517089352,5162.2386729136815,Dry,Weather,3,18000.231483224255,20018.74537057452,North America,1673.646872153321
1347,2021,March,Friday,Evening,Rural,Main Road,Windy,464.95882378869953,2,50,18-25,Male,0.1394380292620253,0,Good,0,1,Moderate,9,3,44.70628383522645,1417.08152391013,Dry,Speeding,0,13055.111640988776,40285.801113384965,Asia,585.8918028195345
1348,2009,December,Friday,Morning,Urban,Highway,Windy,292.2820869304738,2,102,26-40,Female,0.0361171832960133,0,Good,0,2,Moderate,12,2,33.6241529145986,6159.274019675961,Icy,Mechanical Failure,8,12969.351152391955,77784.08406319142,Australia,577.1374710938287
1351,2006,November,Tuesday,Night,Rural,Main Road,Foggy,245.7555386692269,4,119,26-40,Female,0.022345689543651,0,Moderate,2,2,Moderate,8,3,59.53045717822421,9126.620105905442,Wet,Speeding,0,8806.571523243025,60519.8304818684,Europe,142.3771609829517
1353,2011,November,Tuesday,Afternoon,Urban,Main Road,Snowy,89.116064171045,1,90,61+,Female,0.2014700854084585,1,Poor,1,2,Minor,19,2,51.08280949666239,7695.832551221931,Wet,Drunk Driving,3,28991.553013078494,35118.38763950246,Asia,4632.621299271776
1369,2004,July,Friday,Evening,Urban,Highway,Rainy,308.0281359930371,3,46,<18,Female,0.0470166204683997,1,Poor,0,1,Severe,7,2,19.966054363895964,3808.810101822483,Icy,Weather,7,29485.16603077052,78438.76535385987,Europe,337.3823653680234
1376,2009,August,Wednesday,Afternoon,Urban,Highway,Foggy,334.79658097606654,2,63,61+,Male,0.0893109079511695,0,Good,2,0,Moderate,14,1,12.214993526640416,4358.848466414415,Snow-covered,Drunk Driving,8,21283.85607527919,4091.590611309053,Australia,4515.961315887685
1409,2001,October,Tuesday,Evening,Rural,Street,Snowy,131.19175494177506,4,85,41-60,Male,0.2458874926894472,1,Good,1,2,Minor,10,4,55.392241407333096,4095.260865876481,Icy,Weather,7,47283.25156539858,55751.83339393225,Asia,873.3143610748293
1411,2015,April,Sunday,Night,Rural,Main Road,Rainy,70.27258712996385,3,106,61+,Female,0.0933901558631193,0,Poor,2,1,Minor,19,4,57.43850698293488,2535.479877108383,Dry,Mechanical Failure,8,39044.93121303932,33009.44803108877,Asia,1904.797117557599
1415,2003,March,Tuesday,Night,Urban,Highway,Clear,113.75982422991363,3,40,61+,Female,0.0391420573222194,0,Good,1,1,Minor,4,1,8.600159942900799,209.01156052326783,Wet,Distracted Driving,0,46551.22871428311,70121.15144573085,Asia,4224.104061841073
1431,2010,March,Thursday,Morning,Urban,Main Road,Rainy,248.37925975392716,4,112,41-60,Female,0.2473651143139522,1,Good,1,0,Minor,6,0,23.067759879417217,5998.066623200336,Icy,Weather,5,37011.46329856956,89913.55438530946,North America,3305.265025749756
1446,2002,February,Saturday,Morning,Rural,Street,Windy,353.7238349608958,1,91,61+,Male,0.0262869181156391,1,Moderate,2,1,Minor,19,2,8.292767855414795,6325.862537962653,Dry,Weather,1,18762.65137161753,57042.25028512048,South America,4440.9007405204175
1448,2016,January,Monday,Morning,Rural,Highway,Windy,267.2333393030285,1,36,<18,Female,0.1459221063535828,0,Poor,1,1,Moderate,15,4,34.666182866277055,2515.348340534643,Dry,Speeding,3,20752.881928942512,15093.806042419488,North America,3754.114246568844
1450,2014,April,Tuesday,Morning,Urban,Street,Snowy,372.1192207859252,4,104,<18,Female,0.1509659516895203,1,Good,0,0,Moderate,18,4,55.61545210686402,9640.987424811548,Icy,Distracted Driving,0,19867.1174428038,86872.87144419951,North America,827.9754058955273
1451,2009,April,Monday,Morning,Rural,Street,Foggy,416.6881628828498,3,67,<18,Female,0.0271067780635708,1,Good,1,1,Severe,4,0,42.24925110913927,9723.882555155533,Wet,Weather,4,29926.124580308417,95009.0107659017,Australia,2471.0258491675886
1456,2023,September,Friday,Morning,Urban,Street,Snowy,312.6048294767551,2,116,<18,Male,0.0851889269163041,1,Moderate,0,2,Moderate,5,1,30.05198325373093,8383.29128014836,Icy,Weather,7,22005.637346989493,9545.98490300514,Europe,589.4057015885368
1459,2002,January,Friday,Night,Urban,Main Road,Rainy,192.64142977886692,1,96,26-40,Male,0.1070007589469119,0,Moderate,0,2,Minor,16,1,5.60147961664494,1811.66757217622,Snow-covered,Mechanical Failure,6,8236.80843991614,19167.117933512665,North America,1737.8864488652252
1464,2013,January,Saturday,Night,Rural,Street,Rainy,417.48147187045527,1,79,18-25,Male,0.215653829645687,1,Poor,2,2,Moderate,5,4,47.137195556468505,6537.059360167652,Icy,Speeding,0,15377.853970281572,40566.6341941976,Asia,4346.8826829187965
1486,2008,March,Saturday,Morning,Rural,Highway,Rainy,373.6523544928143,3,37,41-60,Female,0.1586245698895272,0,Poor,2,1,Minor,10,4,32.68074948905628,2627.2524811851304,Dry,Weather,3,30619.985933827127,77508.77110957103,South America,3288.261190822129
1499,2001,August,Saturday,Morning,Rural,Highway,Windy,114.5245231051317,2,63,26-40,Male,0.1092918031587865,1,Good,1,1,Moderate,14,4,30.092024241286392,7901.013036740643,Wet,Weather,5,10165.378808692163,94276.39258715772,South America,1092.710178479835
1508,2009,September,Friday,Morning,Urban,Street,Clear,95.63645065108584,4,92,<18,Male,0.0726688999863995,1,Good,2,2,Severe,12,4,20.78947237805328,4780.676375523251,Snow-covered,Weather,2,14886.92950578577,49121.75567519334,Europe,4912.711349485534
1519,2004,March,Friday,Evening,Rural,Highway,Foggy,448.8259834945766,4,96,26-40,Female,0.1860409946471538,0,Poor,0,2,Minor,3,4,30.935773865400822,2642.899933120141,Dry,Mechanical Failure,6,11170.327341764274,51850.911074660806,North America,3108.143551186368
1521,2007,February,Sunday,Evening,Rural,Highway,Clear,480.06996657815824,2,91,18-25,Female,0.173002268766238,1,Moderate,0,2,Severe,1,0,44.9652714673541,9675.371327666053,Dry,Mechanical Failure,0,28537.701600790428,64735.01153160563,Australia,4022.766730596983
1526,2013,December,Tuesday,Afternoon,Urban,Street,Snowy,89.11172245951249,1,34,41-60,Male,0.0794498532479016,0,Poor,0,0,Severe,2,4,20.49447633874516,9889.332815634163,Snow-covered,Drunk Driving,2,24379.63404686505,25773.726890315644,Europe,1756.2471905442603
1545,2016,March,Tuesday,Evening,Urban,Street,Rainy,290.7299920221408,3,67,18-25,Male,0.2009278994688029,1,Good,1,0,Severe,7,4,43.94235130054771,7507.872552976451,Wet,Mechanical Failure,3,7814.114821283594,85015.16217964531,Australia,1021.9264279932236
